"Tracking Number","Amount Receivables","Amount Received","Outstanding Amount","Deposit Date","Company Name","Order Number","City Name","Delivery Date","Reporting Days"
5005655454,1144.00,986.00,158.00,"2018-07-26 00:00:00",TCS,379596292,karachi,"2018-07-17 00:00:00",+50
5005653332,1044.00,886.00,158.00,"2018-07-26 00:00:00",TCS,383565492,karachi,"2018-07-15 00:00:00",+52
5005645000,944.00,786.00,158.00,"2018-07-30 00:00:00",TCS,389462162,karachi,"2018-07-04 00:00:00",+63
5004756287,309.00,130.00,179.00,"2018-07-26 00:00:00",TCS,337182492,karachi,"2018-07-11 00:00:00",+56
5005651483,1297.00,705.00,592.00,"2018-07-26 00:00:00",TCS,389752492,karachi,"2018-07-11 00:00:00",+56
5005653727,548.75,370.00,178.75,"2018-07-26 00:00:00",TCS,375691492,karachi,"2018-07-16 00:00:00",+51
5005648730,544.00,365.00,179.00,"2018-07-26 00:00:00",TCS,355733162,karachi,"2018-07-11 00:00:00",+56
5005651891,498.50,319.00,179.50,"2018-07-26 00:00:00",TCS,316746492,karachi,"2018-07-11 00:00:00",+56
5005654107,246.00,88.00,158.00,"2018-07-26 00:00:00",TCS,378473492,karachi,"2018-07-14 00:00:00",+53
5005650488,898.50,719.00,179.50,"2018-07-26 00:00:00",TCS,397615362,karachi,"2018-07-11 00:00:00",+56
5005652245,665.33,507.00,158.33,"2018-07-26 00:00:00",TCS,383399492,karachi,"2018-07-12 00:00:00",+55
5005651063,1198.00,1040.00,158.00,"2018-07-26 00:00:00",TCS,396963362,karachi,"2018-07-12 00:00:00",+55
5005652651,259.00,101.00,158.00,"2018-07-26 00:00:00",TCS,393339492,karachi,"2018-07-12 00:00:00",+55
5005646319,295.00,116.00,179.00,"2018-07-30 00:00:00",TCS,398928162,karachi,"2018-07-04 00:00:00",+63
5005654553,2693.00,2514.00,179.00,"2018-07-26 00:00:00",TCS,332194292,karachi,"2018-07-16 00:00:00",+51
5005655055,1144.00,986.00,158.00,"2018-07-26 00:00:00",TCS,376412292,karachi,"2018-07-16 00:00:00",+51
5005653003,612.27,433.00,179.27,"2018-07-26 00:00:00",TCS,353147492,karachi,"2018-07-13 00:00:00",+54
5005655659,446.33,267.00,179.33,"2018-07-26 00:00:00",TCS,361379292,karachi,"2018-07-17 00:00:00",+50
5005653416,1165.33,1007.00,158.33,"2018-07-26 00:00:00",TCS,393197492,karachi,"2018-07-13 00:00:00",+54
5005645439,1235.00,1056.00,179.00,"2018-07-30 00:00:00",TCS,354396162,karachi,"2018-07-04 00:00:00",+63
5004756356,799.00,532.00,267.00,"2018-07-26 00:00:00",TCS,344695492,karachi,"2018-07-13 00:00:00",+54
5005651567,1096.66,505.00,591.66,"2018-07-26 00:00:00",TCS,345542492,karachi,"2018-07-11 00:00:00",+56
5005653783,318.00,160.00,158.00,"2018-07-26 00:00:00",TCS,379691492,karachi,"2018-07-14 00:00:00",+53
5005649249,844.00,686.00,158.00,"2018-07-26 00:00:00",TCS,366922362,karachi,"2018-07-11 00:00:00",+56
5005651977,1494.00,902.00,592.00,"2018-07-26 00:00:00",TCS,378234492,karachi,"2018-07-12 00:00:00",+55
5005654162,748.50,27.00,721.50,"2018-07-26 00:00:00",TCS,377713492,karachi,"2018-07-13 00:00:00",+54
5005650590,544.00,386.00,158.00,"2018-07-26 00:00:00",TCS,393635362,karachi,"2018-07-17 00:00:00",+50
5005652312,1029.00,437.00,592.00,"2018-07-26 00:00:00",TCS,395789492,karachi,"2018-07-14 00:00:00",+53
5005651122,838.80,681.00,157.80,"2018-07-26 00:00:00",TCS,381754492,karachi,"2018-07-12 00:00:00",+55
5005652706,1395.00,1237.00,158.00,"2018-07-26 00:00:00",TCS,373848492,karachi,"2018-07-12 00:00:00",+55
5005646514,167.33,9.00,158.33,"2018-07-30 00:00:00",TCS,394478162,karachi,"2018-07-04 00:00:00",+63
5005654634,338.80,181.00,157.80,"2018-07-26 00:00:00",TCS,394373492,karachi,"2018-07-14 00:00:00",+53
5005655147,827.76,670.00,157.76,"2018-07-26 00:00:00",TCS,392434292,karachi,"2018-07-16 00:00:00",+51
5005653070,193.17,14.00,179.17,"2018-07-26 00:00:00",TCS,336357492,karachi,"2018-07-14 00:00:00",+53
5005655794,898.27,631.00,267.27,"2018-07-26 00:00:00",TCS,369359292,karachi,"2018-07-17 00:00:00",+50
5005653474,324.15,166.00,158.15,"2018-07-26 00:00:00",TCS,382535492,karachi,"2018-07-14 00:00:00",+53
5005645626,601.58,444.00,157.58,"2018-07-30 00:00:00",TCS,389636162,karachi,"2018-07-04 00:00:00",+63
5004756416,4397.80,4130.00,267.80,"2018-07-26 00:00:00",TCS,362484292,karachi,"2018-07-14 00:00:00",+53
5005651644,1598.00,1440.00,158.00,"2018-07-26 00:00:00",TCS,387582492,karachi,"2018-07-12 00:00:00",+55
5005653834,219.49,61.00,158.49,"2018-07-26 00:00:00",TCS,364851492,karachi,"2018-07-14 00:00:00",+53
5005649662,1344.00,1186.00,158.00,"2018-07-26 00:00:00",TCS,384279362,karachi,"2018-07-10 00:00:00",+57
5005652019,556.00,398.00,158.00,"2018-07-26 00:00:00",TCS,377656492,karachi,"2018-07-17 00:00:00",+50
5005654222,937.58,780.00,157.58,"2018-07-26 00:00:00",TCS,397711492,karachi,"2018-07-14 00:00:00",+53
5005650723,516.33,358.00,158.33,"2018-07-26 00:00:00",TCS,387923362,karachi,"2018-07-14 00:00:00",+53
5005652370,2721.00,2563.00,158.00,"2018-07-26 00:00:00",TCS,378459492,karachi,"2018-07-12 00:00:00",+55
5005651204,298.00,140.00,158.00,"2018-07-26 00:00:00",TCS,375192492,karachi,"2018-07-13 00:00:00",+54
5005652755,1095.00,937.00,158.00,"2018-07-26 00:00:00",TCS,392447492,karachi,"2018-07-13 00:00:00",+54
5005646736,323.17,144.00,179.17,"2018-07-30 00:00:00",TCS,371838162,karachi,"2018-07-03 00:00:00",+64
5005654702,515.33,357.00,158.33,"2018-07-26 00:00:00",TCS,379254292,karachi,"2018-07-16 00:00:00",+51
5005655205,983.11,825.00,158.11,"2018-07-26 00:00:00",TCS,388482292,karachi,"2018-07-17 00:00:00",+50
5005653128,1817.00,1659.00,158.00,"2018-07-26 00:00:00",TCS,397929492,karachi,"2018-07-16 00:00:00",+51
5005655958,235.00,56.00,179.00,"2018-07-26 00:00:00",TCS,377529292,karachi,"2018-07-17 00:00:00",+50
5005653551,398.50,219.00,179.50,"2018-07-26 00:00:00",TCS,332885492,karachi,"2018-07-17 00:00:00",+50
5005645756,2207.37,1832.00,375.37,"2018-07-30 00:00:00",TCS,374569162,karachi,"2018-07-04 00:00:00",+63
5004756489,229.00,70.00,159.00,"2018-07-26 00:00:00",TCS,333856292,karachi,"2018-07-16 00:00:00",+51
5005651717,548.75,391.00,157.75,"2018-07-26 00:00:00",TCS,389166492,karachi,"2018-07-11 00:00:00",+56
5005653903,217.75,39.00,178.75,"2018-07-26 00:00:00",TCS,331455492,karachi,"2018-07-14 00:00:00",+53
5005650003,272.11,114.00,158.11,"2018-07-26 00:00:00",TCS,324638362,karachi,"2018-07-11 00:00:00",+56
5005652078,1093.13,935.00,158.13,"2018-07-26 00:00:00",TCS,388194492,karachi,"2018-07-11 00:00:00",+56
5005654288,334.80,68.00,266.80,"2018-07-26 00:00:00",TCS,372781492,karachi,"2018-07-14 00:00:00",+53
5005650853,948.75,791.00,157.75,"2018-07-26 00:00:00",TCS,388853362,karachi,"2018-07-11 00:00:00",+56
5005652446,823.33,665.00,158.33,"2018-07-26 00:00:00",TCS,388148492,karachi,"2018-07-12 00:00:00",+55
5005651284,349.50,171.00,178.50,"2018-07-26 00:00:00",TCS,395722492,karachi,"2018-07-12 00:00:00",+55
5005652810,394.00,236.00,158.00,"2018-07-26 00:00:00",TCS,387658492,karachi,"2018-07-13 00:00:00",+54
5005645245,398.75,256.00,142.75,"2018-07-30 00:00:00",TCS,389572162,karachi,"2018-07-04 00:00:00",+63
5005654813,248.75,70.00,178.75,"2018-07-26 00:00:00",TCS,372744292,karachi,"2018-07-18 00:00:00",+49
5005655259,394.00,127.00,267.00,"2018-07-26 00:00:00",TCS,397352292,karachi,"2018-07-16 00:00:00",+51
5005653196,1844.00,1665.00,179.00,"2018-07-26 00:00:00",TCS,363325492,karachi,"2018-07-13 00:00:00",+54
5005656520,178.00,59.00,119.00,"2018-07-26 00:00:00",TCS,397425292,karachi,"2018-07-18 00:00:00",+49
5005653608,1094.00,915.00,179.00,"2018-07-26 00:00:00",TCS,376425492,karachi,"2018-07-14 00:00:00",+53
5005645891,494.26,336.00,158.26,"2018-07-30 00:00:00",TCS,362236162,karachi,"2018-07-04 00:00:00",+63
5004756654,229.00,70.00,159.00,"2018-07-26 00:00:00",TCS,328951292,karachi,"2018-07-18 00:00:00",+49
5005651766,405.33,247.00,158.33,"2018-07-26 00:00:00",TCS,364176492,karachi,"2018-07-11 00:00:00",+56
5005653972,376.69,219.00,157.69,"2018-07-26 00:00:00",TCS,365963492,karachi,"2018-07-14 00:00:00",+53
5005650186,466.33,287.00,179.33,"2018-07-26 00:00:00",TCS,397975362,karachi,"2018-07-11 00:00:00",+56
5005652136,1444.00,1286.00,158.00,"2018-07-26 00:00:00",TCS,392496492,karachi,"2018-07-11 00:00:00",+56
5005654342,806.76,628.00,178.76,"2018-07-26 00:00:00",TCS,381483492,karachi,"2018-07-16 00:00:00",+51
5004756675,229.00,70.00,159.00,"2018-07-26 00:00:00",TCS,377883292,karachi,"2018-07-18 00:00:00",+49
5005651771,2769.00,2590.00,179.00,"2018-07-26 00:00:00",TCS,394563362,karachi,"2018-07-11 00:00:00",+56
5005653979,279.00,121.00,158.00,"2018-07-26 00:00:00",TCS,376563492,karachi,"2018-07-14 00:00:00",+53
5005650192,994.00,707.00,287.00,"2018-07-26 00:00:00",TCS,382185362,karachi,"2018-07-11 00:00:00",+56
5005652142,998.50,840.00,158.50,"2018-07-26 00:00:00",TCS,339129492,karachi,"2018-07-13 00:00:00",+54
5005654353,588.00,430.00,158.00,"2018-07-26 00:00:00",TCS,386213492,karachi,"2018-07-14 00:00:00",+53
5005650948,1561.33,1403.00,158.33,"2018-07-26 00:00:00",TCS,387923362,karachi,"2018-07-14 00:00:00",+53
5005652527,346.33,188.00,158.33,"2018-07-26 00:00:00",TCS,371786492,karachi,"2018-07-12 00:00:00",+55
5005651355,1644.00,1486.00,158.00,"2018-07-26 00:00:00",TCS,381624492,karachi,"2018-07-11 00:00:00",+56
5005652862,534.00,355.00,179.00,"2018-07-26 00:00:00",TCS,318148492,karachi,"2018-07-14 00:00:00",+53
5005646025,898.50,719.00,179.50,"2018-07-30 00:00:00",TCS,357739162,karachi,"2018-07-04 00:00:00",+63
5005645667,1470.00,1327.00,143.00,"2018-07-30 00:00:00",TCS,383649162,karachi,"2018-07-04 00:00:00",+63
5005654399,663.15,484.00,179.15,"2018-07-26 00:00:00",TCS,362313492,karachi,"2018-07-16 00:00:00",+51
5005654898,590.50,432.00,158.50,"2018-07-26 00:00:00",TCS,378762292,karachi,"2018-07-17 00:00:00",+50
5005655367,1168.66,685.00,483.66,"2018-07-26 00:00:00",TCS,315986292,karachi,"2018-07-16 00:00:00",+51
5005653268,1243.00,1064.00,179.00,"2018-07-26 00:00:00",TCS,339985492,karachi,"2018-07-15 00:00:00",+52
5004756233,637.00,370.00,267.00,"2018-07-30 00:00:00",TCS,319934162,karachi,"2018-07-03 00:00:00",+64
5005653674,766.33,174.00,592.33,"2018-07-26 00:00:00",TCS,373461492,karachi,"2018-07-16 00:00:00",+51
5005647551,894.00,715.00,179.00,"2018-07-26 00:00:00",TCS,373751162,karachi,"2018-07-12 00:00:00",+55
5005651829,370.00,191.00,179.00,"2018-07-26 00:00:00",TCS,327436492,karachi,"2018-07-10 00:00:00",+57
5005654048,1598.23,1223.00,375.23,"2018-07-26 00:00:00",TCS,389711492,karachi,"2018-07-14 00:00:00",+53
5005650356,365.33,186.00,179.33,"2018-07-26 00:00:00",TCS,392115362,karachi,"2018-07-11 00:00:00",+56
5005652202,591.40,433.00,158.40,"2018-07-26 00:00:00",TCS,397869492,karachi,"2018-07-12 00:00:00",+55
5005651006,269.75,112.00,157.75,"2018-07-26 00:00:00",TCS,377974492,karachi,"2018-07-11 00:00:00",+56
5005652585,498.00,340.00,158.00,"2018-07-26 00:00:00",TCS,379359492,karachi,"2018-07-12 00:00:00",+55
5005651435,1719.04,1561.00,158.04,"2018-07-26 00:00:00",TCS,372146492,karachi,"2018-07-12 00:00:00",+55
5005646185,496.50,338.00,158.50,"2018-07-30 00:00:00",TCS,395189162,karachi,"2018-07-04 00:00:00",+63
5005646204,844.30,701.00,143.30,"2018-07-30 00:00:00",TCS,399376162,karachi,"2018-07-04 00:00:00",+63
5005654467,825.00,646.00,179.00,"2018-07-26 00:00:00",TCS,383223492,karachi,"2018-07-16 00:00:00",+51
5005654986,1616.33,1458.00,158.33,"2018-07-26 00:00:00",TCS,392952292,karachi,"2018-07-16 00:00:00",+51
5005652956,684.00,417.00,267.00,"2018-07-26 00:00:00",TCS,397838492,karachi,"2018-07-14 00:00:00",+53
5005655463,455.33,297.00,158.33,"2018-07-26 00:00:00",TCS,312236292,karachi,"2018-07-17 00:00:00",+50
5005653339,1083.17,471.00,612.17,"2018-07-26 00:00:00",TCS,382287492,karachi,"2018-07-14 00:00:00",+53
5005645051,300.00,142.00,158.00,"2018-07-30 00:00:00",TCS,385954162,karachi,"2018-07-04 00:00:00",+63
5004756295,309.00,151.00,158.00,"2018-07-26 00:00:00",TCS,361549492,karachi,"2018-07-13 00:00:00",+54
5005651486,1338.00,834.00,504.00,"2018-07-26 00:00:00",TCS,346766492,karachi,"2018-07-13 00:00:00",+54
5005653730,399.50,242.00,157.50,"2018-07-26 00:00:00",TCS,376985492,karachi,"2018-07-13 00:00:00",+54
5005648782,995.00,837.00,158.00,"2018-07-26 00:00:00",TCS,336242362,karachi,"2018-07-10 00:00:00",+57
5005651895,246.00,88.00,158.00,"2018-07-26 00:00:00",TCS,382236492,karachi,"2018-07-11 00:00:00",+56
5005654110,394.00,236.00,158.00,"2018-07-26 00:00:00",TCS,381251492,karachi,"2018-07-14 00:00:00",+53
5005650500,926.58,335.00,591.58,"2018-07-26 00:00:00",TCS,389521362,karachi,"2018-07-09 00:00:00",+58
5005652252,1083.00,599.00,484.00,"2018-07-26 00:00:00",TCS,378846492,karachi,"2018-07-13 00:00:00",+54
5005651067,1249.50,1092.00,157.50,"2018-07-26 00:00:00",TCS,375214492,karachi,"2018-07-12 00:00:00",+55
5005652655,626.00,468.00,158.00,"2018-07-26 00:00:00",TCS,381458492,karachi,"2018-07-13 00:00:00",+54
5005646333,1044.00,886.00,158.00,"2018-07-30 00:00:00",TCS,384448162,karachi,"2018-07-04 00:00:00",+63
5005654566,649.00,491.00,158.00,"2018-07-26 00:00:00",TCS,392464292,karachi,"2018-07-17 00:00:00",+50
5005655066,300.33,142.00,158.33,"2018-07-26 00:00:00",TCS,389714292,karachi,"2018-07-16 00:00:00",+51
5005653008,424.75,246.00,178.75,"2018-07-26 00:00:00",TCS,366768492,karachi,"2018-07-12 00:00:00",+55
5005655667,529.75,351.00,178.75,"2018-07-26 00:00:00",TCS,367529292,karachi,"2018-07-17 00:00:00",+50
5005653420,638.42,480.00,158.42,"2018-07-26 00:00:00",TCS,385165492,karachi,"2018-07-13 00:00:00",+54
5005645466,1983.37,1804.00,179.37,"2018-07-30 00:00:00",TCS,367126162,karachi,"2018-07-04 00:00:00",+63
5004756359,2598.00,2331.00,267.00,"2018-07-26 00:00:00",TCS,398985492,karachi,"2018-07-12 00:00:00",+55
5005651574,394.00,236.00,158.00,"2018-07-26 00:00:00",TCS,355476492,karachi,"2018-07-11 00:00:00",+56
5005653790,2984.14,2826.00,158.14,"2018-07-26 00:00:00",TCS,379671492,karachi,"2018-07-14 00:00:00",+53
5005649283,303.51,125.00,178.51,"2018-07-26 00:00:00",TCS,313919362,karachi,"2018-07-11 00:00:00",+56
5005651981,500.00,213.00,287.00,"2018-07-26 00:00:00",TCS,339842492,karachi,"2018-07-11 00:00:00",+56
5005654167,189.80,32.00,157.80,"2018-07-26 00:00:00",TCS,394373492,karachi,"2018-07-14 00:00:00",+53
5005650600,1344.00,1165.00,179.00,"2018-07-26 00:00:00",TCS,342941362,karachi,"2018-07-10 00:00:00",+57
5005652317,1598.00,1440.00,158.00,"2018-07-26 00:00:00",TCS,378379492,karachi,"2018-07-12 00:00:00",+55
5005651127,795.00,616.00,179.00,"2018-07-26 00:00:00",TCS,316814492,karachi,"2018-07-11 00:00:00",+56
5005652712,865.33,707.00,158.33,"2018-07-26 00:00:00",TCS,376318492,karachi,"2018-07-13 00:00:00",+54
5005646534,937.00,779.00,158.00,"2018-07-30 00:00:00",TCS,389836162,karachi,"2018-07-04 00:00:00",+63
5005654639,187.53,9.00,178.53,"2018-07-26 00:00:00",TCS,393384292,karachi,"2018-07-16 00:00:00",+51
5005655152,898.00,740.00,158.00,"2018-07-26 00:00:00",TCS,383554292,karachi,"2018-07-17 00:00:00",+50
5005653074,362.00,183.00,179.00,"2018-07-26 00:00:00",TCS,356357492,karachi,"2018-07-12 00:00:00",+55
5005655855,544.00,386.00,158.00,"2018-07-26 00:00:00",TCS,396239292,karachi,"2018-07-17 00:00:00",+50
5005653481,319.00,161.00,158.00,"2018-07-26 00:00:00",TCS,374375492,karachi,"2018-07-16 00:00:00",+51
5005645642,232.17,74.00,158.17,"2018-07-30 00:00:00",TCS,399466162,karachi,"2018-07-04 00:00:00",+63
5004756422,1598.00,1331.00,267.00,"2018-07-26 00:00:00",TCS,328614292,karachi,"2018-07-17 00:00:00",+50
5005651652,1098.00,940.00,158.00,"2018-07-26 00:00:00",TCS,373266492,karachi,"2018-07-16 00:00:00",+51
5005653840,386.80,229.00,157.80,"2018-07-26 00:00:00",TCS,383411492,karachi,"2018-07-16 00:00:00",+51
5005649697,1018.90,861.00,157.90,"2018-07-26 00:00:00",TCS,383947362,karachi,"2018-07-10 00:00:00",+57
5005652022,2044.00,1886.00,158.00,"2018-07-26 00:00:00",TCS,392872492,karachi,"2018-07-11 00:00:00",+56
5005654229,338.00,159.00,179.00,"2018-07-26 00:00:00",TCS,312993492,karachi,"2018-07-13 00:00:00",+54
5005650739,697.33,539.00,158.33,"2018-07-26 00:00:00",TCS,389431362,karachi,"2018-07-12 00:00:00",+55
5005652375,1138.00,980.00,158.00,"2018-07-26 00:00:00",TCS,381669492,karachi,"2018-07-11 00:00:00",+56
5005651212,411.45,36.00,375.45,"2018-07-26 00:00:00",TCS,382153362,karachi,"2018-07-11 00:00:00",+56
5005652761,1564.60,1407.00,157.60,"2018-07-26 00:00:00",TCS,387269492,karachi,"2018-07-12 00:00:00",+55
5005646749,695.00,537.00,158.00,"2018-07-30 00:00:00",TCS,374158162,karachi,"2018-07-04 00:00:00",+63
5005654726,595.00,328.00,267.00,"2018-07-26 00:00:00",TCS,367984292,karachi,"2018-07-16 00:00:00",+51
5005655211,2595.00,2437.00,158.00,"2018-07-26 00:00:00",TCS,397384292,karachi,"2018-07-17 00:00:00",+50
5005653135,699.00,541.00,158.00,"2018-07-26 00:00:00",TCS,371377492,karachi,"2018-07-13 00:00:00",+54
5005655965,324.00,145.00,179.00,"2018-07-26 00:00:00",TCS,339859292,karachi,"2018-07-17 00:00:00",+50
5005653559,249.88,92.00,157.88,"2018-07-26 00:00:00",TCS,339415492,karachi,"2018-07-14 00:00:00",+53
5005645762,269.75,91.00,178.75,"2018-07-30 00:00:00",TCS,344866162,karachi,"2018-07-04 00:00:00",+63
5004756503,2399.00,2240.00,159.00,"2018-07-26 00:00:00",TCS,336518292,karachi,"2018-07-17 00:00:00",+50
5005651723,253.80,96.00,157.80,"2018-07-26 00:00:00",TCS,395616492,karachi,"2018-07-12 00:00:00",+55
5005653910,423.75,49.00,374.75,"2018-07-26 00:00:00",TCS,383221492,karachi,"2018-07-16 00:00:00",+51
5005650016,1338.00,1159.00,179.00,"2018-07-26 00:00:00",TCS,329768362,karachi,"2018-07-11 00:00:00",+56
5005652081,1492.50,1313.00,179.50,"2018-07-26 00:00:00",TCS,391856492,karachi,"2018-07-12 00:00:00",+55
5005654291,1044.00,865.00,179.00,"2018-07-26 00:00:00",TCS,357531492,karachi,"2018-07-15 00:00:00",+52
5005650857,1000.00,388.00,612.00,"2018-07-26 00:00:00",TCS,326373362,karachi,"2018-07-11 00:00:00",+56
5005652457,2044.00,1432.00,612.00,"2018-07-26 00:00:00",TCS,391859492,karachi,"2018-07-12 00:00:00",+55
5005651287,1065.00,907.00,158.00,"2018-07-26 00:00:00",TCS,311944492,karachi,"2018-07-12 00:00:00",+55
5005652817,460.00,281.00,179.00,"2018-07-26 00:00:00",TCS,378389492,karachi,"2018-07-12 00:00:00",+55
5005645356,2355.92,2213.00,142.92,"2018-07-30 00:00:00",TCS,399466162,karachi,"2018-07-04 00:00:00",+63
5005654819,594.00,415.00,179.00,"2018-07-26 00:00:00",TCS,374264292,karachi,"2018-07-16 00:00:00",+51
5005655263,555.17,71.00,484.17,"2018-07-26 00:00:00",TCS,389126292,karachi,"2018-07-16 00:00:00",+51
5005653200,394.00,236.00,158.00,"2018-07-26 00:00:00",TCS,397965492,karachi,"2018-07-14 00:00:00",+53
5005656693,291.00,133.00,158.00,"2018-07-26 00:00:00",TCS,355255292,karachi,"2018-07-17 00:00:00",+50
5005653611,898.00,740.00,158.00,"2018-07-26 00:00:00",TCS,379915492,karachi,"2018-07-16 00:00:00",+51
5005645900,1144.00,986.00,158.00,"2018-07-30 00:00:00",TCS,396169162,karachi,"2018-07-04 00:00:00",+63
5005653205,344.00,186.00,158.00,"2018-07-26 00:00:00",TCS,364265492,karachi,"2018-07-12 00:00:00",+55
5005657094,2322.69,1839.00,483.69,"2018-07-26 00:00:00",TCS,349921292,karachi,"2018-07-17 00:00:00",+50
5005653615,588.00,430.00,158.00,"2018-07-26 00:00:00",TCS,379265492,karachi,"2018-07-14 00:00:00",+53
5005645932,898.00,740.00,158.00,"2018-07-30 00:00:00",TCS,383379162,karachi,"2018-07-04 00:00:00",+63
5005645574,944.00,786.00,158.00,"2018-07-26 00:00:00",TCS,397372162,karachi,"2018-07-04 00:00:00",+63
5005651776,1424.00,1266.00,158.00,"2018-07-26 00:00:00",TCS,373813362,karachi,"2018-07-13 00:00:00",+54
5005653983,327.58,170.00,157.58,"2018-07-26 00:00:00",TCS,331563492,karachi,"2018-07-13 00:00:00",+54
5005650205,344.00,165.00,179.00,"2018-07-26 00:00:00",TCS,352985362,karachi,"2018-07-11 00:00:00",+56
5005652147,1101.45,943.00,158.45,"2018-07-26 00:00:00",TCS,342252492,karachi,"2018-07-13 00:00:00",+54
5005654356,338.33,180.00,158.33,"2018-07-26 00:00:00",TCS,396644292,karachi,"2018-07-14 00:00:00",+53
5005650953,598.00,440.00,158.00,"2018-07-26 00:00:00",TCS,388383362,karachi,"2018-07-11 00:00:00",+56
5005652533,1204.00,1025.00,179.00,"2018-07-26 00:00:00",TCS,398529492,karachi,"2018-07-13 00:00:00",+54
5005651368,640.13,461.00,179.13,"2018-07-26 00:00:00",TCS,326842492,karachi,"2018-07-13 00:00:00",+54
5005652871,488.00,330.00,158.00,"2018-07-26 00:00:00",TCS,382439492,karachi,"2018-07-16 00:00:00",+51
5005646042,293.98,136.00,157.98,"2018-07-30 00:00:00",TCS,383848162,karachi,"2018-07-04 00:00:00",+63
5005645716,947.62,805.00,142.62,"2018-07-30 00:00:00",TCS,397496162,karachi,"2018-07-04 00:00:00",+63
5005654402,532.17,374.00,158.17,"2018-07-26 00:00:00",TCS,375593492,karachi,"2018-07-16 00:00:00",+51
5005654903,998.50,840.00,158.50,"2018-07-26 00:00:00",TCS,395633492,karachi,"2018-07-17 00:00:00",+50
5005655372,256.17,98.00,158.17,"2018-07-26 00:00:00",TCS,399676292,karachi,"2018-07-16 00:00:00",+51
5005653275,898.00,740.00,158.00,"2018-07-26 00:00:00",TCS,392785492,karachi,"2018-07-16 00:00:00",+51
5004756237,249.00,90.00,159.00,"2018-07-30 00:00:00",TCS,341942162,karachi,"2018-07-03 00:00:00",+64
5005653677,325.76,147.00,178.76,"2018-07-26 00:00:00",TCS,355377492,karachi,"2018-07-14 00:00:00",+53
5005647837,2014.31,1856.00,158.31,"2018-07-26 00:00:00",TCS,398583162,karachi,"2018-07-17 00:00:00",+50
5005651838,844.00,686.00,158.00,"2018-07-26 00:00:00",TCS,339516492,karachi,"2018-07-13 00:00:00",+54
5005654055,164.75,7.00,157.75,"2018-07-26 00:00:00",TCS,313393492,karachi,"2018-07-14 00:00:00",+53
5005650369,824.08,645.00,179.08,"2018-07-26 00:00:00",TCS,336661362,karachi,"2018-07-11 00:00:00",+56
5005652205,965.33,807.00,158.33,"2018-07-26 00:00:00",TCS,379276492,karachi,"2018-07-12 00:00:00",+55
5005651014,645.00,466.00,179.00,"2018-07-26 00:00:00",TCS,397933362,karachi,"2018-07-11 00:00:00",+56
5005652591,364.00,206.00,158.00,"2018-07-26 00:00:00",TCS,395788492,karachi,"2018-07-12 00:00:00",+55
5005651438,229.90,51.00,178.90,"2018-07-26 00:00:00",TCS,369114492,karachi,"2018-07-12 00:00:00",+55
5005646192,660.86,503.00,157.86,"2018-07-30 00:00:00",TCS,396928162,karachi,"2018-07-04 00:00:00",+63
